site_id,nd2_file,frame_index,channel_name,plate,well
6YF40G0NTD,plate_5_E05_mitotracker.nd2,36,mitotracker,plate_5,E05
FH4N2XZMVK,plate_5_E06_DAPI.nd2,21,DAPI,plate_5,E06
ILF8D2XHQ7,plate_5_E06_GFP.nd2,69,GFP,plate_5,E06
LCZL6AY1Y6,plate_5_E06_mitotracker.nd2,14,mitotracker,plate_5,E06
GE8C1ZC1XR,plate_5_E07_DAPI.nd2,70,DAPI,plate_5,E07
CFT99OMCXH,plate_5_E07_GFP.nd2,4,GFP,plate_5,E07
UOACVZU2CX,plate_5_E07_mitotracker.nd2,78,mitotracker,plate_5,E07
B0D6J96PSA,plate_5_E08_DAPI.nd2,82,DAPI,plate_5,E08
9V9FGWKSFC,plate_5_E08_GFP.nd2,98,GFP,plate_5,E08
QO6D7LA82F,plate_5_E08_mitotracker.nd2,7,mitotracker,plate_5,E08
0AFYZQVOJF,plate_5_E09_DAPI.nd2,22,DAPI,plate_5,E09
G5P9EGROIZ,plate_5_E09_GFP.nd2,39,GFP,plate_5,E09
TOT0B41R3L,plate_5_E09_mitotracker.nd2,95,mitotracker,plate_5,E09
MRNYNKS0IC,plate_5_E10_DAPI.nd2,59,DAPI,plate_5,E10
SKHW61V11C,plate_5_E10_GFP.nd2,47,GFP,plate_5,E10
018V2BEBZ8,plate_5_E10_mitotracker.nd2,14,mitotracker,plate_5,E10
UEWFSNLMEB,plate_5_E11_DAPI.nd2,0,DAPI,plate_5,E11
1HJBP5GSMF,plate_5_E11_GFP.nd2,74,GFP,plate_5,E11
Z9K7WLU5VN,plate_5_E11_mitotracker.nd2,11,mitotracker,plate_5,E11
5ZRTG25IY2,plate_5_E12_DAPI.nd2,22,DAPI,plate_5,E12
72F2B6BMY6,plate_5_E12_GFP.nd2,10,GFP,plate_5,E12
MHR43KFPW5,plate_5_E12_mitotracker.nd2,40,mitotracker,plate_5,E12
PLHY1BPC02,plate_5_F01_DAPI.nd2,80,DAPI,plate_5,F01
T0278V6Q0L,plate_5_F01_GFP.nd2,8,GFP,plate_5,F01
KMPU2JENEW,plate_5_F01_mitotracker.nd2,63,mitotracker,plate_5,F01
QHFV2MWN8P,plate_5_F02_DAPI.nd2,92,DAPI,plate_5,F02
RPU2RFSSWA,plate_5_F02_GFP.nd2,33,GFP,plate_5,F02
X03TIQKVJO,plate_5_F02_mitotracker.nd2,20,mitotracker,plate_5,F02
JGYHVUREJ0,plate_5_F03_DAPI.nd2,3,DAPI,plate_5,F03
V8EVMHZUY8,plate_5_F03_GFP.nd2,18,GFP,plate_5,F03
93WM1HK8VJ,plate_5_F03_mitotracker.nd2,58,mitotracker,plate_5,F03
M9SE1ZVXYW,plate_5_F04_DAPI.nd2,71,DAPI,plate_5,F04
LDM5COKU1Z,plate_5_F04_GFP.nd2,90,GFP,plate_5,F04
8DU4JRQB9U,plate_5_F04_mitotracker.nd2,14,mitotracker,plate_5,F04
ENX1Y15Q0R,plate_5_F05_DAPI.nd2,74,DAPI,plate_5,F05
LQBHOGFMCY,plate_5_F05_GFP.nd2,26,GFP,plate_5,F05
8Y4PUFB0C9,plate_5_F05_mitotracker.nd2,93,mitotracker,plate_5,F05
IZ8HTZITTP,plate_5_F06_DAPI.nd2,67,DAPI,plate_5,F06
L4R2KEZJIZ,plate_5_F06_GFP.nd2,70,GFP,plate_5,F06
PD7U68I1VB,plate_5_F06_mitotracker.nd2,75,mitotracker,plate_5,F06
QHZD1J5R47,plate_5_F07_DAPI.nd2,91,DAPI,plate_5,F07
QZKHPKH4C4,plate_5_F07_GFP.nd2,78,GFP,plate_5,F07
0YNKVYMY5O,plate_5_F07_mitotracker.nd2,10,mitotracker,plate_5,F07
7TQK2RA8F6,plate_5_F08_DAPI.nd2,49,DAPI,plate_5,F08
KIVUJAZ84V,plate_5_F08_GFP.nd2,98,GFP,plate_5,F08
YL7SR55Z78,plate_5_F08_mitotracker.nd2,25,mitotracker,plate_5,F08
EV8025M7Z2,plate_5_F09_DAPI.nd2,38,DAPI,plate_5,F09
XJX2AWHTLP,plate_5_F09_GFP.nd2,40,GFP,plate_5,F09
HJ94IX44FW,plate_5_F09_mitotracker.nd2,35,mitotracker,plate_5,F09
GBQ4WG0OJ9,plate_5_F10_DAPI.nd2,60,DAPI,plate_5,F10
AWY2DTN7NK,plate_5_F10_GFP.nd2,2,GFP,plate_5,F10
UYN3PQENEH,plate_5_F10_mitotracker.nd2,99,mitotracker,plate_5,F10
KZU9X0CCUG,plate_5_F11_DAPI.nd2,83,DAPI,plate_5,F11
0BBWSWV25W,plate_5_F11_GFP.nd2,38,GFP,plate_5,F11
4R0JEP86FR,plate_5_F11_mitotracker.nd2,51,mitotracker,plate_5,F11
AZZKNI3PWJ,plate_5_F12_DAPI.nd2,93,DAPI,plate_5,F12
UIGWIPEB80,plate_5_F12_GFP.nd2,80,GFP,plate_5,F12
1N08P8XDOP,plate_5_F12_mitotracker.nd2,83,mitotracker,plate_5,F12
QYOM34JXVR,plate_5_G01_DAPI.nd2,36,DAPI,plate_5,G01
BC498NQG2F,plate_5_G01_GFP.nd2,19,GFP,plate_5,G01
RV95WUQ9IE,plate_5_G01_mitotracker.nd2,19,mitotracker,plate_5,G01
APHGEV5VZI,plate_5_G02_DAPI.nd2,15,DAPI,plate_5,G02
TZ6X92WRWZ,plate_5_G02_GFP.nd2,8,GFP,plate_5,G02
KP3M5FT16U,plate_5_G02_mitotracker.nd2,82,mitotracker,plate_5,G02
R3AXLHK41Y,plate_5_G03_DAPI.nd2,98,DAPI,plate_5,G03
FNLD9RKXVS,plate_5_G03_GFP.nd2,3,GFP,plate_5,G03
MELRE569E2,plate_5_G03_mitotracker.nd2,41,mitotracker,plate_5,G03
TRVR6U4Q4Y,plate_5_G04_DAPI.nd2,61,DAPI,plate_5,G04
ISCN9NUZR6,plate_5_G04_GFP.nd2,45,GFP,plate_5,G04
UVJEN1IXD4,plate_5_G04_mitotracker.nd2,44,mitotracker,plate_5,G04
1V7CTUY2QU,plate_5_G05_DAPI.nd2,16,DAPI,plate_5,G05
PKUKNK6B4P,plate_5_G05_GFP.nd2,55,GFP,plate_5,G05
083AOM93ZT,plate_5_G05_mitotracker.nd2,77,mitotracker,plate_5,G05
EYZEOA3RI3,plate_5_G06_DAPI.nd2,99,DAPI,plate_5,G06
0EOJY83I6L,plate_5_G06_GFP.nd2,70,GFP,plate_5,G06
HUDQNQ2QSH,plate_5_G06_mitotracker.nd2,29,mitotracker,plate_5,G06
YPT6O9NU9S,plate_5_G07_DAPI.nd2,7,DAPI,plate_5,G07
81A1LB54F1,plate_5_G07_GFP.nd2,15,GFP,plate_5,G07
35M13LHDBK,plate_5_G07_mitotracker.nd2,31,mitotracker,plate_5,G07
WAHEJG23NT,plate_5_G08_DAPI.nd2,18,DAPI,plate_5,G08
O88EC27XEG,plate_5_G08_GFP.nd2,73,GFP,plate_5,G08
H1IDKRBE1P,plate_5_G08_mitotracker.nd2,12,mitotracker,plate_5,G08
X5B76P80R6,plate_5_G09_DAPI.nd2,10,DAPI,plate_5,G09
76YK6ME3C4,plate_5_G09_GFP.nd2,74,GFP,plate_5,G09
T5UYZYWPWW,plate_5_G09_mitotracker.nd2,28,mitotracker,plate_5,G09
HS18O2WUG9,plate_5_G10_DAPI.nd2,71,DAPI,plate_5,G10
4MSEISPIX4,plate_5_G10_GFP.nd2,20,GFP,plate_5,G10
DS8QLS57R5,plate_5_G10_mitotracker.nd2,28,mitotracker,plate_5,G10
55KHZXQETE,plate_5_G11_DAPI.nd2,71,DAPI,plate_5,G11
5VRVZJD57O,plate_5_G11_GFP.nd2,27,GFP,plate_5,G11
0PPTQ4NXF9,plate_5_G11_mitotracker.nd2,17,mitotracker,plate_5,G11
AOB7RZ5M3W,plate_5_G12_DAPI.nd2,65,DAPI,plate_5,G12
SDI43V91XT,plate_5_G12_GFP.nd2,54,GFP,plate_5,G12
NOLOEMFJQD,plate_5_G12_mitotracker.nd2,84,mitotracker,plate_5,G12
NML5R7295M,plate_5_H01_DAPI.nd2,28,DAPI,plate_5,H01
NBPZZBW1PO,plate_5_H01_GFP.nd2,95,GFP,plate_5,H01
WKBQMKPTR3,plate_5_H01_mitotracker.nd2,36,mitotracker,plate_5,H01
CCS89YKWCF,plate_5_H02_DAPI.nd2,47,DAPI,plate_5,H02
8747S6ZZRF,plate_5_H02_GFP.nd2,97,GFP,plate_5,H02
8UH8WYR06D,plate_5_H02_mitotracker.nd2,49,mitotracker,plate_5,H02
4039NGJURO,plate_5_H03_DAPI.nd2,59,DAPI,plate_5,H03
DDHWMSH6JW,plate_5_H03_GFP.nd2,89,GFP,plate_5,H03
K19CDKWPIC,plate_5_H03_mitotracker.nd2,99,mitotracker,plate_5,H03
I9EHXQ3NMO,plate_5_H04_DAPI.nd2,86,DAPI,plate_5,H04
XD6K8ROKG8,plate_5_H04_GFP.nd2,65,GFP,plate_5,H04
1H6TODHRGD,plate_5_H04_mitotracker.nd2,65,mitotracker,plate_5,H04
GGSD0323K7,plate_5_H05_DAPI.nd2,26,DAPI,plate_5,H05
50PXPF6QH8,plate_5_H05_GFP.nd2,57,GFP,plate_5,H05
AZNI53TMME,plate_5_H05_mitotracker.nd2,34,mitotracker,plate_5,H05
3CKHX0BOKS,plate_5_H06_DAPI.nd2,85,DAPI,plate_5,H06
975QINA9AX,plate_5_H06_GFP.nd2,59,GFP,plate_5,H06
FN0T825GFK,plate_5_H06_mitotracker.nd2,83,mitotracker,plate_5,H06
EZMAE9LM2J,plate_5_H07_DAPI.nd2,38,DAPI,plate_5,H07
2SGU10FYC7,plate_5_H07_GFP.nd2,69,GFP,plate_5,H07
5CIIWDTE0F,plate_5_H07_mitotracker.nd2,20,mitotracker,plate_5,H07
GHSEO2STQX,plate_5_H08_DAPI.nd2,62,DAPI,plate_5,H08
C4P36G9VD4,plate_5_H08_GFP.nd2,45,GFP,plate_5,H08
MVN32XQZ9L,plate_5_H08_mitotracker.nd2,93,mitotracker,plate_5,H08
6DZVJ6456Z,plate_5_H09_DAPI.nd2,24,DAPI,plate_5,H09
112UM7PMYU,plate_5_H09_GFP.nd2,56,GFP,plate_5,H09
NDGMO3PRSY,plate_5_H09_mitotracker.nd2,38,mitotracker,plate_5,H09
MTH4KHH8PX,plate_5_H10_DAPI.nd2,92,DAPI,plate_5,H10
X0G8RVXXA5,plate_5_H10_GFP.nd2,64,GFP,plate_5,H10
13GP2J4B32,plate_5_H10_mitotracker.nd2,84,mitotracker,plate_5,H10
AJKFBW6ZXM,plate_5_H11_DAPI.nd2,69,DAPI,plate_5,H11
THBC90T3IG,plate_5_H11_GFP.nd2,82,GFP,plate_5,H11
6AI99LZWWZ,plate_5_H11_mitotracker.nd2,64,mitotracker,plate_5,H11
7TBRZ66OHO,plate_5_H12_DAPI.nd2,48,DAPI,plate_5,H12
SHYMR5375Q,plate_5_H12_GFP.nd2,29,GFP,plate_5,H12
UKQJGLLQDO,plate_5_H12_mitotracker.nd2,67,mitotracker,plate_5,H12
H01ZTYMQ8X,plate_6_A01_DAPI.nd2,50,DAPI,plate_6,A01
KHKSW2OAJ4,plate_6_A01_GFP.nd2,67,GFP,plate_6,A01
F3LRFGU692,plate_6_A01_mitotracker.nd2,39,mitotracker,plate_6,A01
FRGO5NUEYG,plate_6_A02_DAPI.nd2,80,DAPI,plate_6,A02
KX7XVXTB1Y,plate_6_A02_GFP.nd2,9,GFP,plate_6,A02
8VBF5B0R4J,plate_6_A02_mitotracker.nd2,23,mitotracker,plate_6,A02
O3CDLWFUWP,plate_6_A03_DAPI.nd2,55,DAPI,plate_6,A03
0SM5W3GUM7,plate_6_A03_GFP.nd2,66,GFP,plate_6,A03
UJMX0YTTHA,plate_6_A03_mitotracker.nd2,19,mitotracker,plate_6,A03
3CM9SAO6A0,plate_6_A04_DAPI.nd2,88,DAPI,plate_6,A04
XWY71GB8J0,plate_6_A04_GFP.nd2,43,GFP,plate_6,A04
XHT49S2OKR,plate_6_A04_mitotracker.nd2,55,mitotracker,plate_6,A04
TAWBMF03AQ,plate_6_A05_DAPI.nd2,10,DAPI,plate_6,A05
VTC1L2RXLD,plate_6_A05_GFP.nd2,3,GFP,plate_6,A05
ED2XG0VNH5,plate_6_A05_mitotracker.nd2,48,mitotracker,plate_6,A05
5UDZKUSEQD,plate_6_A06_DAPI.nd2,42,DAPI,plate_6,A06
O1J5CX8CJC,plate_6_A06_GFP.nd2,91,GFP,plate_6,A06
KNW6WR83MH,plate_6_A06_mitotracker.nd2,46,mitotracker,plate_6,A06
51C9E1ZUH1,plate_6_A07_DAPI.nd2,92,DAPI,plate_6,A07
ME3LSZH1MJ,plate_6_A07_GFP.nd2,42,GFP,plate_6,A07
C516N7DW2V,plate_6_A07_mitotracker.nd2,75,mitotracker,plate_6,A07
J94HIO7YGD,plate_6_A08_DAPI.nd2,22,DAPI,plate_6,A08
393BPJTT4B,plate_6_A08_GFP.nd2,96,GFP,plate_6,A08
LU2J6GVMKB,plate_6_A08_mitotracker.nd2,94,mitotracker,plate_6,A08
079U4Z96H0,plate_6_A09_DAPI.nd2,37,DAPI,plate_6,A09
2HOQSN41XL,plate_6_A09_GFP.nd2,50,GFP,plate_6,A09
2AF8M3MNV3,plate_6_A09_mitotracker.nd2,46,mitotracker,plate_6,A09
YY7XU1184F,plate_6_A10_DAPI.nd2,70,DAPI,plate_6,A10
NEZ9K6QINS,plate_6_A10_GFP.nd2,12,GFP,plate_6,A10
5YYO0INJXK,plate_6_A10_mitotracker.nd2,84,mitotracker,plate_6,A10
2IVIA2BU7Z,plate_6_A11_DAPI.nd2,19,DAPI,plate_6,A11
KGK44UZEE6,plate_6_A11_GFP.nd2,96,GFP,plate_6,A11
UBAOTWN8WP,plate_6_A11_mitotracker.nd2,79,mitotracker,plate_6,A11
QXS6RFFPK8,plate_6_A12_DAPI.nd2,45,DAPI,plate_6,A12
84M7ODB6RD,plate_6_A12_GFP.nd2,74,GFP,plate_6,A12
XEYKVJMA9G,plate_6_A12_mitotracker.nd2,37,mitotracker,plate_6,A12
X3OIG1HWMU,plate_6_B01_DAPI.nd2,100,DAPI,plate_6,B01
EWC1CVS017,plate_6_B01_GFP.nd2,90,GFP,plate_6,B01
GZ2O4CC9EJ,plate_6_B01_mitotracker.nd2,33,mitotracker,plate_6,B01
E8KPJ052QX,plate_6_B02_DAPI.nd2,76,DAPI,plate_6,B02
1066AE5GOU,plate_6_B02_GFP.nd2,97,GFP,plate_6,B02
8TBILB2BAI,plate_6_B02_mitotracker.nd2,74,mitotracker,plate_6,B02
8UOI0BJ9TG,plate_6_B03_DAPI.nd2,5,DAPI,plate_6,B03
I6E3D7GLF7,plate_6_B03_GFP.nd2,87,GFP,plate_6,B03
334R2O2KD5,plate_6_B03_mitotracker.nd2,36,mitotracker,plate_6,B03
AYD186VS22,plate_6_B04_DAPI.nd2,54,DAPI,plate_6,B04
UOVWFJHT1A,plate_6_B04_GFP.nd2,65,GFP,plate_6,B04
41KDCFRYML,plate_6_B04_mitotracker.nd2,50,mitotracker,plate_6,B04
ARLXBHSLMF,plate_6_B05_DAPI.nd2,42,DAPI,plate_6,B05
MVRHORUYVC,plate_6_B05_GFP.nd2,24,GFP,plate_6,B05
0NZ5B0B9BW,plate_6_B05_mitotracker.nd2,64,mitotracker,plate_6,B05
Q9537HZU5U,plate_6_B06_DAPI.nd2,56,DAPI,plate_6,B06
VBJYTRVBW4,plate_6_B06_GFP.nd2,3,GFP,plate_6,B06
QCPL0YQUDG,plate_6_B06_mitotracker.nd2,50,mitotracker,plate_6,B06
DZHUSAQ6Z9,plate_6_B07_DAPI.nd2,60,DAPI,plate_6,B07
EANPP2AJOG,plate_6_B07_GFP.nd2,39,GFP,plate_6,B07
CN1XU52X51,plate_6_B07_mitotracker.nd2,64,mitotracker,plate_6,B07
BPKEU31PY4,plate_6_B08_DAPI.nd2,29,DAPI,plate_6,B08
ECLTGN72CQ,plate_6_B08_GFP.nd2,56,GFP,plate_6,B08
65B3Z11RQR,plate_6_B08_mitotracker.nd2,10,mitotracker,plate_6,B08
VRB3A2QLP7,plate_6_B09_DAPI.nd2,10,DAPI,plate_6,B09
GRQDTXSWXA,plate_6_B09_GFP.nd2,68,GFP,plate_6,B09
85T4DYLZRK,plate_6_B09_mitotracker.nd2,85,mitotracker,plate_6,B09
67E18ZCSJF,plate_6_B10_DAPI.nd2,4,DAPI,plate_6,B10
RCRZ1EH68G,plate_6_B10_GFP.nd2,24,GFP,plate_6,B10
A2JFF4QPHM,plate_6_B10_mitotracker.nd2,50,mitotracker,plate_6,B10
0ZQUN42UKE,plate_6_B11_DAPI.nd2,59,DAPI,plate_6,B11
P5I0H8TQ3X,plate_6_B11_GFP.nd2,9,GFP,plate_6,B11
MBBLC2YDEL,plate_6_B11_mitotracker.nd2,87,mitotracker,plate_6,B11
QWF0FLEVNZ,plate_6_B12_DAPI.nd2,58,DAPI,plate_6,B12
NDACBQ9WNQ,plate_6_B12_GFP.nd2,97,GFP,plate_6,B12
5KAQR9CRTY,plate_6_B12_mitotracker.nd2,4,mitotracker,plate_6,B12
Z5ULTGW8G4,plate_6_C01_DAPI.nd2,3,DAPI,plate_6,C01
AD8J1CY3Y9,plate_6_C01_GFP.nd2,80,GFP,plate_6,C01
P3RM52C7YC,plate_6_C01_mitotracker.nd2,4,mitotracker,plate_6,C01
T4RL8NNKC5,plate_6_C02_DAPI.nd2,89,DAPI,plate_6,C02
U1AO7FL00Y,plate_6_C02_GFP.nd2,79,GFP,plate_6,C02
N8OX0QE9TV,plate_6_C02_mitotracker.nd2,51,mitotracker,plate_6,C02
P4X3TF6NAQ,plate_6_C03_DAPI.nd2,86,DAPI,plate_6,C03
HXH8S5DKK0,plate_6_C03_GFP.nd2,81,GFP,plate_6,C03
P9OGUMN45G,plate_6_C03_mitotracker.nd2,24,mitotracker,plate_6,C03
KK58L8Z49G,plate_6_C04_DAPI.nd2,49,DAPI,plate_6,C04
5JWA6JR4MA,plate_6_C04_GFP.nd2,63,GFP,plate_6,C04
QDVZH9C6IN,plate_6_C04_mitotracker.nd2,36,mitotracker,plate_6,C04
IEYFNV7UC9,plate_6_C05_DAPI.nd2,83,DAPI,plate_6,C05
I81N7UKDXG,plate_6_C05_GFP.nd2,2,GFP,plate_6,C05
R504U5TQUD,plate_6_C05_mitotracker.nd2,12,mitotracker,plate_6,C05
OAL8XVE0BQ,plate_6_C06_DAPI.nd2,59,DAPI,plate_6,C06
MD9ULB2HCR,plate_6_C06_GFP.nd2,85,GFP,plate_6,C06
XVN6PWJ9IP,plate_6_C06_mitotracker.nd2,45,mitotracker,plate_6,C06
FORDBG8FF7,plate_6_C07_DAPI.nd2,40,DAPI,plate_6,C07
GXGS9H2QZJ,plate_6_C07_GFP.nd2,85,GFP,plate_6,C07
0H6UZ67M1D,plate_6_C07_mitotracker.nd2,100,mitotracker,plate_6,C07
97CDSGRKF9,plate_6_C08_DAPI.nd2,74,DAPI,plate_6,C08
ZVNUC3PBNL,plate_6_C08_GFP.nd2,83,GFP,plate_6,C08
5D3F3NXZB6,plate_6_C08_mitotracker.nd2,34,mitotracker,plate_6,C08
Z9LU9SSY04,plate_6_C09_DAPI.nd2,65,DAPI,plate_6,C09
FG8EVQ7O2K,plate_6_C09_GFP.nd2,77,GFP,plate_6,C09
58JTN05O4U,plate_6_C09_mitotracker.nd2,15,mitotracker,plate_6,C09
2NQEYS75C6,plate_6_C10_DAPI.nd2,81,DAPI,plate_6,C10
H1ALX7YN0O,plate_6_C10_GFP.nd2,77,GFP,plate_6,C10
BEG27I88O2,plate_6_C10_mitotracker.nd2,93,mitotracker,plate_6,C10
ZD60ES3H6Q,plate_6_C11_DAPI.nd2,96,DAPI,plate_6,C11
F90QYFDD1U,plate_6_C11_GFP.nd2,38,GFP,plate_6,C11
NEL3H3D34J,plate_6_C11_mitotracker.nd2,4,mitotracker,plate_6,C11
4G49VLI7JN,plate_6_C12_DAPI.nd2,35,DAPI,plate_6,C12
N9O2H4FWCF,plate_6_C12_GFP.nd2,62,GFP,plate_6,C12
3D8WSB9SG1,plate_6_C12_mitotracker.nd2,69,mitotracker,plate_6,C12
CUH0DRZJJV,plate_6_D01_DAPI.nd2,62,DAPI,plate_6,D01
WL9XH02B0C,plate_6_D01_GFP.nd2,28,GFP,plate_6,D01
5NBH5UBNSI,plate_6_D01_mitotracker.nd2,34,mitotracker,plate_6,D01
C3SNC5220S,plate_6_D02_DAPI.nd2,66,DAPI,plate_6,D02
OJXRX3WCWT,plate_6_D02_GFP.nd2,6,GFP,plate_6,D02
GN570TGPCY,plate_6_D02_mitotracker.nd2,67,mitotracker,plate_6,D02
D6DQOD1VZX,plate_6_D03_DAPI.nd2,94,DAPI,plate_6,D03
J5BRSLG7P2,plate_6_D03_GFP.nd2,45,GFP,plate_6,D03
IRBMJ7URR7,plate_6_D03_mitotracker.nd2,57,mitotracker,plate_6,D03
7XNX41SNBR,plate_6_D04_DAPI.nd2,11,DAPI,plate_6,D04
YBTM9Z30F3,plate_6_D04_GFP.nd2,25,GFP,plate_6,D04
RQ46LMH6JX,plate_6_D04_mitotracker.nd2,74,mitotracker,plate_6,D04
9CR8KJ2G4X,plate_6_D05_DAPI.nd2,31,DAPI,plate_6,D05
YLCAGOVPDC,plate_6_D05_GFP.nd2,94,GFP,plate_6,D05
9AO6T3MSO8,plate_6_D05_mitotracker.nd2,26,mitotracker,plate_6,D05
L7Y0UYUKMC,plate_6_D06_DAPI.nd2,24,DAPI,plate_6,D06
SLM145IA44,plate_6_D06_GFP.nd2,42,GFP,plate_6,D06
BN2OJQIS7O,plate_6_D06_mitotracker.nd2,49,mitotracker,plate_6,D06
CF6GJ8E2T9,plate_6_D07_DAPI.nd2,72,DAPI,plate_6,D07
GTWSENTZB3,plate_6_D07_GFP.nd2,53,GFP,plate_6,D07
LX1LX5NA2H,plate_6_D07_mitotracker.nd2,86,mitotracker,plate_6,D07
9O2ZOQ4FOD,plate_6_D08_DAPI.nd2,55,DAPI,plate_6,D08
DZY83CUC1K,plate_6_D08_GFP.nd2,3,GFP,plate_6,D08
66WWB3TIGL,plate_6_D08_mitotracker.nd2,18,mitotracker,plate_6,D08
CRX61OZLSO,plate_6_D09_DAPI.nd2,96,DAPI,plate_6,D09
MOB7L0JZR0,plate_6_D09_GFP.nd2,4,GFP,plate_6,D09
557HAVMGJH,plate_6_D09_mitotracker.nd2,59,mitotracker,plate_6,D09
P3GY0T4S4Z,plate_6_D10_DAPI.nd2,3,DAPI,plate_6,D10
LNJVDGK54W,plate_6_D10_GFP.nd2,88,GFP,plate_6,D10
P410Y6AJWI,plate_6_D10_mitotracker.nd2,66,mitotracker,plate_6,D10
1ODUXF5BXX,plate_6_D11_DAPI.nd2,45,DAPI,plate_6,D11
WRF345KP0W,plate_6_D11_GFP.nd2,90,GFP,plate_6,D11
O2ORNW4QO2,plate_6_D11_mitotracker.nd2,48,mitotracker,plate_6,D11
78GVLYBWZN,plate_6_D12_DAPI.nd2,34,DAPI,plate_6,D12
8IGRXV6SNH,plate_6_D12_GFP.nd2,61,GFP,plate_6,D12
FI4TWZXX4J,plate_6_D12_mitotracker.nd2,20,mitotracker,plate_6,D12
4OXK9A1AUS,plate_6_E01_DAPI.nd2,29,DAPI,plate_6,E01
X604GY1VJV,plate_6_E01_GFP.nd2,79,GFP,plate_6,E01
0YFIDL5NOV,plate_6_E01_mitotracker.nd2,62,mitotracker,plate_6,E01
Q0YTRFPQZK,plate_6_E02_DAPI.nd2,27,DAPI,plate_6,E02
08R2MU96JZ,plate_6_E02_GFP.nd2,85,GFP,plate_6,E02
EA39NICJHF,plate_6_E02_mitotracker.nd2,91,mitotracker,plate_6,E02
O67JI8VK1J,plate_6_E03_DAPI.nd2,96,DAPI,plate_6,E03
HOAYLECBD1,plate_6_E03_GFP.nd2,43,GFP,plate_6,E03
JYD932GWVQ,plate_6_E03_mitotracker.nd2,57,mitotracker,plate_6,E03
W0UNMMUXLT,plate_6_E04_DAPI.nd2,26,DAPI,plate_6,E04
76BW0AVYKM,plate_6_E04_GFP.nd2,66,GFP,plate_6,E04
NPBIVD6VRF,plate_6_E04_mitotracker.nd2,45,mitotracker,plate_6,E04
I1O1J9J6XH,plate_6_E05_DAPI.nd2,6,DAPI,plate_6,E05
BCG4YHD6CO,plate_6_E05_GFP.nd2,33,GFP,plate_6,E05
T3S3KD49RN,plate_6_E05_mitotracker.nd2,76,mitotracker,plate_6,E05
NKK0Q3G8WW,plate_6_E06_DAPI.nd2,16,DAPI,plate_6,E06
IITVBUOFGE,plate_6_E06_GFP.nd2,87,GFP,plate_6,E06
M8IITMDTA6,plate_6_E06_mitotracker.nd2,62,mitotracker,plate_6,E06
5HUMX8K8RN,plate_6_E07_DAPI.nd2,61,DAPI,plate_6,E07
POCE0R8YOC,plate_6_E07_GFP.nd2,32,GFP,plate_6,E07
GMAIM9HS4D,plate_6_E07_mitotracker.nd2,13,mitotracker,plate_6,E07
4SBAWZ6WQ8,plate_6_E08_DAPI.nd2,43,DAPI,plate_6,E08
FDF7O6ZSOP,plate_6_E08_GFP.nd2,15,GFP,plate_6,E08
HC49MW2LBG,plate_6_E08_mitotracker.nd2,94,mitotracker,plate_6,E08
6L74HI0DLN,plate_6_E09_DAPI.nd2,20,DAPI,plate_6,E09
7WDQA6FAIM,plate_6_E09_GFP.nd2,56,GFP,plate_6,E09
L21QFX2T4I,plate_6_E09_mitotracker.nd2,73,mitotracker,plate_6,E09
R0XY7CHIAY,plate_6_E10_DAPI.nd2,22,DAPI,plate_6,E10
D6Y8D0JJ1P,plate_6_E10_GFP.nd2,52,GFP,plate_6,E10
7TXW9K1FCQ,plate_6_E10_mitotracker.nd2,21,mitotracker,plate_6,E10
M3HVC0PF3Z,plate_6_E11_DAPI.nd2,50,DAPI,plate_6,E11
YV92QLFRRQ,plate_6_E11_GFP.nd2,6,GFP,plate_6,E11
O9I1D1KYGJ,plate_6_E11_mitotracker.nd2,8,mitotracker,plate_6,E11
ONW6SU4WCI,plate_6_E12_DAPI.nd2,35,DAPI,plate_6,E12
IGTYJUHZ1M,plate_6_E12_GFP.nd2,49,GFP,plate_6,E12
4ZDAUKZKWU,plate_6_E12_mitotracker.nd2,39,mitotracker,plate_6,E12
HNM1TSKO0K,plate_6_F01_DAPI.nd2,63,DAPI,plate_6,F01
YAUE7FR07I,plate_6_F01_GFP.nd2,71,GFP,plate_6,F01
2G2FEDKKOE,plate_6_F01_mitotracker.nd2,55,mitotracker,plate_6,F01
R2R8CZ6OQ5,plate_6_F02_DAPI.nd2,51,DAPI,plate_6,F02
8R41477UAM,plate_6_F02_GFP.nd2,39,GFP,plate_6,F02
GXECL0X1QQ,plate_6_F02_mitotracker.nd2,51,mitotracker,plate_6,F02
6EK3Z3W8DI,plate_6_F03_DAPI.nd2,69,DAPI,plate_6,F03
M9GC2SJK8Z,plate_6_F03_GFP.nd2,99,GFP,plate_6,F03
0J7E3R11US,plate_6_F03_mitotracker.nd2,55,mitotracker,plate_6,F03
X5VHJSTWSG,plate_6_F04_DAPI.nd2,75,DAPI,plate_6,F04
KCTGMMB8Q0,plate_6_F04_GFP.nd2,15,GFP,plate_6,F04
RKMJEDIL97,plate_6_F04_mitotracker.nd2,11,mitotracker,plate_6,F04
ZREAYSL6S0,plate_6_F05_DAPI.nd2,75,DAPI,plate_6,F05
Z9JDDDZXQ2,plate_6_F05_GFP.nd2,30,GFP,plate_6,F05
QGSS1MRS03,plate_6_F05_mitotracker.nd2,81,mitotracker,plate_6,F05
XSS569F2LZ,plate_6_F06_DAPI.nd2,73,DAPI,plate_6,F06
16IV6DWYMP,plate_6_F06_GFP.nd2,63,GFP,plate_6,F06
